CustomerKey,Full Name,Gender,DateFirstPurchase,Customer city,Country
22953,Barbara Liang,Female,2020-06-01,Hobart,Australia
22954,Justin Thompson,Male,2020-06-07,Townsville,Australia
22955,Leslie Suarez,Female,2021-08-26,Milsons Point,Australia
22956,Randy Guo,Male,2021-10-20,Port Macquarie,Australia
22957,Nicole Davis,Female,2021-08-11,Townsville,Australia
22958,Brandy Fernandez,Female,2020-06-12,Findon,Australia
22959,Julie Yuan,Female,2020-06-09,Gold Coast,Australia
22960,Douglas Malhotra,Male,2021-09-18,Melton,Australia
22961,Nina She,Female,2020-06-05,Wollongong,Australia
22962,Casey Martin,Male,2021-05-30,Port Macquarie,Australia
22963,Willie Ye,Male,2021-03-23,Hawthorne,Australia
22964,Eric Hayes,Male,2021-05-27,Cranbourne,Australia
22965,Carrie Gomez,Female,2021-09-21,Hawthorne,Australia
22966,Jodi Chapman,Female,2020-06-25,Warrnambool,Australia
22967,Rachel Smith,Female,2021-08-24,Olympia,United States
22968,Logan Perez,Male,2021-05-25,Puyallup,United States
22969,Taylor Martin,Female,2022-01-08,Newton,Canada
22970,Mary Phillips,Female,2021-02-15,Bellingham,United States
22971,Morgan Howard,Female,2019-07-09,Cliffside,Canada
22972,Bailey James,Female,2021-05-28,Woodburn,United States
22973,Alan Lin,Male,2021-12-28,Melton,Australia
22974,Erika Vazquez,Female,2021-03-23,Cranbourne,Australia
22975,Courtney Turner,Female,2019-07-06,Metchosin,Canada
22976,Eric Foster,Male,2019-08-24,Oak Bay,Canada
22977,Ian Patterson,Male,2021-05-27,San Carlos,United States
22978,Devon Jai,Male,2021-12-31,St. Leonards,Australia
22979,Theodore Hernandez,Male,2021-11-06,Burlingame,United States
22980,Oscar Washington,Male,2021-02-05,Bellflower,United States
22981,Amanda Flores,Female,2021-12-12,Salem,United States
22982,Madison Miller,Female,2021-03-05,Coronado,United States
22983,Maria Bennett,Female,2021-07-21,Haney,Canada
22984,Cameron Robinson,Male,2021-12-20,Bellingham,United States
22985,Hailey Phillips,Female,2021-10-01,Edmonds,United States
22986,Carly Jai,Female,2020-06-21,Caloundra,Australia
22987,Jerome Dominguez,Male,2020-06-03,Milsons Point,Australia
22988,Patricia Madan,Female,2020-06-17,Rhodes,Australia
22989,Megan Butler,Female,2021-05-16,Concord,United States
22990,Alyssa Stewart,Female,2021-04-24,Lincoln Acres,United States
22991,Morgan Jenkins,Female,2021-06-03,Colma,United States
22992,Austin Yang,Male,2021-05-14,Kirkland,United States
22993,Xavier Sanchez,Male,2021-08-25,Redwood City,United States
22994,Chloe Allen,Female,2021-08-26,Olympia,United States
22995,Isabella Bryant,Female,2019-08-26,Langley,Canada
22996,Jordan Henderson,Male,2019-08-05,Langford,Canada
22997,Lucas Williams,Male,2021-08-18,Bellingham,United States
22998,Lauren Washington,Female,2019-08-27,Metchosin,Canada
22999,Jackson Hill,Male,2021-08-01,Lemon Grove,United States
23000,Victoria Henderson,Female,2022-01-13,Lake Oswego,United States
23001,Julio Munoz,Male,2021-10-07,Beaverton,United States
23002,Arthur Hernandez,Male,2021-04-12,Bellingham,United States
23003,Ashley Robinson,Female,2021-04-22,Oregon City,United States
23004,Raymond Fernandez,Male,2021-10-30,Burlingame,United States
23005,Luke Sharma,Male,2021-04-20,Portland,United States
23006,Seth Lee,Male,2021-10-30,Downey,United States
23007,Isaac Sanchez,Male,2021-04-06,La Jolla,United States
23008,Sheena She,Female,2021-05-16,Rockhampton,Australia
23009,Dalton Thomas,Male,2021-12-06,Cliffside,Canada
23010,Seth Cook,Male,2021-10-30,Sooke,Canada
23011,Isaiah Rivera,Male,2021-06-30,Berkeley,United States
23012,Mathew Carlson,Male,2021-09-07,Darlinghurst,Australia
23013,Louis Yang,Male,2021-06-20,Goulburn,Australia
23014,Cassandra Mehta,Female,2021-08-08,Lane Cove,Australia
23015,Juan Rivera,Male,2021-08-13,Colma,United States
23016,Victoria Powell,Female,2021-08-05,Berkeley,United States
23017,Alison Rai,Female,2021-08-13,Bellingham,United States
23018,Richard White,Male,2021-08-22,Redmond,United States
23019,Emma Garcia,Female,2021-05-15,Oakland,United States
23020,Hannah Jones,Female,2022-01-04,Kirkland,United States
23021,Stefanie Mehta,Female,2021-08-14,Bellflower,United States
23022,Jocelyn Bradley,Female,2021-05-24,Royal Oak,Canada
23023,Naomi Vazquez,Female,2021-03-25,Bellingham,United States
23024,Emma Davis,Female,2021-05-13,Lebanon,United States
23025,Richard Richardson,Male,2021-08-28,Walla Walla,United States
23026,Jessica Rogers,Female,2021-08-20,Glendale,United States
23027,Fernando Griffin,Male,2021-08-10,Los Angeles,United States
23028,Anna Taylor,Female,2021-08-24,Palo Alto,United States
23029,Ian Ross,Male,2021-04-03,Bellingham,United States
23030,Aidan Jenkins,Male,2021-08-30,Salem,United States
23031,Brooke Morgan,Female,2021-08-16,Sedro Woolley,United States
23032,Jesse Parker,Male,2021-08-18,Lakewood,United States
23033,Alex Turner,Male,2021-08-18,Lakewood,United States
23034,Melanie Cooper,Female,2021-08-21,Los Angeles,United States
23035,Maria Howard,Female,2021-08-14,Newport Beach,United States
23036,Caleb Green,Male,2021-08-16,San Carlos,United States
23037,Lucas Wood,Male,2022-01-21,Seattle,United States
23038,Sydney Reed,Female,2021-05-13,Redmond,United States
23039,Wyatt Scott,Male,2021-05-16,Colma,United States
23040,Seth Morgan,Male,2021-05-24,Palo Alto,United States
23041,Natalie Garcia,Female,2021-08-11,Long Beach,United States
23042,Riley Blue,Female,2021-08-12,Beverly Hills,United States
23043,Katherine Moore,Female,2021-12-20,Tacoma,United States
23044,Aidan Patterson,Male,2021-04-09,Corvallis,United States
23045,Gabriel Patterson,Male,2021-06-15,Spokane,United States
23046,Pamela Malhotra,Female,2021-02-16,Beaverton,United States
23047,Valerie Xu,Female,2021-08-11,Chula Vista,United States
23048,Isabella Hughes,Female,2021-05-01,Oak Bay,Canada
23049,Gina Moreno,Female,2021-03-02,Beaverton,United States
23050,Jack Hall,Male,2021-02-04,Salem,United States
23051,Jesse Green,Male,2021-03-18,W. Linn,United States
23052,Steven Stewart,Male,2021-08-04,National City,United States
23053,Anna Bailey,Female,2021-10-28,Kirkland,United States
23054,David Moore,Male,2021-07-14,Marysville,United States
23055,Seth Diaz,Male,2021-08-20,Portland,United States
23056,Alyssa Perry,Female,2021-08-16,La Jolla,United States
23057,Caitlin Richardson,Female,2019-08-03,Shawnee,Canada
23058,Michelle Rivera,Female,2021-07-31,Burlingame,United States
23059,Spencer Price,Male,2021-08-10,W. Linn,United States
23060,Isabella Long,Female,2021-05-31,Palo Alto,United States
23061,Jeremiah Sanders,Male,2021-03-10,National City,United States
23062,Natalie Reed,Female,2021-10-13,Lebanon,United States
23063,Jennifer Thompson,Female,2021-12-16,Mill Valley,United States
23064,Alexander Rodriguez,Male,2021-04-11,Bellingham,United States
23065,Derek Nath,Male,2021-06-24,Bellingham,United States
23066,Austin Lal,Male,2021-05-03,Bellflower,United States
23067,Kelli Pal,Female,2021-05-31,Burlingame,United States
23068,Ryan Shan,Male,2021-11-11,Chula Vista,United States
23069,Anna Gray,Female,2021-02-14,Berkeley,United States
23070,Natalie Hall,Female,2021-02-03,Victoria,Canada
23071,Haley Gonzales,Female,2021-06-08,Concord,United States
23072,Toni Srini,Female,2021-04-21,Bellingham,United States
23073,Christian Griffin,Male,2021-08-16,Puyallup,United States
23074,Megan Flores,Female,2019-08-18,Royal Oak,Canada
23075,Rebekah Sandberg,Female,2021-05-05,Bellflower,United States
23076,Adrian Brooks,Male,2021-12-25,Beverly Hills,United States
23077,Marvin Hernandez,Male,2021-03-23,Rhodes,Australia
23078,Julio Hernandez,Male,2021-07-07,Findon,Australia
23079,Justine Ryan,Female,2021-07-07,Warrnambool,Australia
23080,Jocelyn Barnes,Female,2021-05-16,Lemon Grove,United States
23081,Brandon Powell,Male,2021-08-03,Redwood City,United States
23082,Jonathan Williams,Male,2021-08-07,Spring Valley,United States
23083,Samuel Smith,Male,2021-08-04,Burnaby,Canada
23084,Christian Shan,Male,2021-06-19,Haney,Canada
23085,Ross Subram,Male,2021-10-17,Perth,Australia
23086,Tracy Lal,Female,2021-03-24,South Melbourne,Australia
23087,Clifford Martinez,Male,2021-08-28,Townsville,Australia
23088,Wesley Hu,Male,2021-02-08,Bellingham,United States
23089,Lucas Walker,Male,2021-03-11,Issaquah,United States
23090,Christopher Lee,Male,2021-08-22,Lynnwood,United States
23091,Richard Peterson,Male,2021-11-24,La Jolla,United States
23092,Gabrielle Brooks,Female,2021-06-25,National City,United States
23093,Nathan Parker,Male,2022-01-06,San Diego,United States
23094,Carolyn Gill,Female,2021-04-27,Melton,Australia
23095,Gerald Patel,Male,2021-06-18,Perth,Australia
23096,Ashlee Chande,Female,2021-04-29,North Ryde,Australia
23097,Tony Natsuhara,Male,2020-06-16,South Melbourne,Australia
23098,Pedro Rubio,Male,2020-06-01,Coffs Harbour,Australia
23099,Kristi Suarez,Female,2020-06-28,Sydney,Australia
23100,Christy Raje,Female,2020-06-26,Brisbane,Australia
23101,Barbara Lal,Female,2020-06-16,Coffs Harbour,Australia
23102,Barbara Zeng,Female,2020-06-01,Sydney,Australia
23103,Dwayne Moreno,Male,2021-05-17,Goulburn,Australia
23104,Isabelle Long,Female,2020-06-27,Brisbane,Australia
23105,Karl Andersen,Male,2020-06-05,Rockhampton,Australia
23106,Kathryn Yuan,Female,2020-06-15,Wollongong,Australia
23107,Michele Kumar,Female,2020-06-27,Lavender Bay,Australia
23108,Savannah Wright,Female,2021-08-14,Everett,United States
23109,Lauren Hughes,Female,2021-02-17,Woodburn,United States
23110,Mackenzie Gonzalez,Female,2021-05-26,Glendale,United States
23111,Sara Wright,Female,2021-05-28,Lincoln Acres,United States
23112,James Butler,Male,2021-05-09,Daly City,United States
23113,Elijah Powell,Male,2019-08-19,Shawnee,Canada
23114,Caroline Washington,Female,2019-08-10,Haney,Canada
23115,Stephanie Nicholls,Female,2021-03-02,Chula Vista,United States
23116,Jerome Vazquez,Male,2020-07-28,Hawthorne,Australia
23117,Bruce Sanz,Male,2020-07-15,Goulburn,Australia
23118,Monique Moreno,Female,2020-07-04,Seaford,Australia
23119,Gilbert Zhao,Male,2020-07-29,Lavender Bay,Australia
23120,Javier Browning,Male,2020-07-03,Findon,Australia
23121,Danny Ramos,Male,2020-07-03,Melton,Australia
23122,Colleen Zhou,Female,2021-07-30,Sunbury,Australia
23123,Zoe Kelly,Female,2021-11-03,Goulburn,Australia
23124,Cameron Wang,Male,2022-01-13,Beaverton,United States
23125,Madeline Scott,Female,2021-08-01,Everett,United States
23126,Carolyn Van,Female,2021-12-10,Beverly Hills,United States
23127,Haley Hughes,Female,2021-05-11,Burlingame,United States
23128,Dylan Jai,Male,2021-06-27,Wollongong,Australia
23129,Misty Ashe,Female,2021-05-06,St. Leonards,Australia
23130,Lauren Russell,Female,2021-02-16,Daly City,United States
23131,Caitlin Peterson,Female,2021-10-01,Redmond,United States
23132,Anthony Lee,Male,2021-03-17,Santa Cruz,United States
23133,Alexis White,Female,2021-08-31,Long Beach,United States
23134,Alyssa Robinson,Female,2021-11-09,Westminster,Canada
23135,Dylan Clark,Male,2021-08-27,Berkeley,United States
23136,Stephanie Peterson,Female,2021-09-06,Concord,United States
23137,Chloe Sanders,Female,2019-08-11,Royal Oak,Canada
23138,Angela Peterson,Female,2021-09-22,Beverly Hills,United States
23139,Christian Yang,Male,2021-06-06,Chula Vista,United States
23140,Tyler Lee,Male,2021-02-16,Burien,United States
23141,Katherine Long,Female,2021-09-13,W. Linn,United States
23142,Cara Wu,Female,2021-09-13,Beaverton,United States
23143,Jada Phillips,Female,2021-06-12,Issaquah,United States
23144,Zachary Alexander,Male,2021-06-05,Marysville,United States
23145,Nichole Xie,Female,2021-06-26,Concord,United States
23146,Sarah Clark,Female,2021-09-23,Torrance,United States
23147,Wyatt Smith,Male,2021-11-14,Newport Beach,United States
23148,Nathan Ross,Male,2021-06-18,Yakima,United States
23149,Brandi Rubio,Female,2021-08-30,Concord,United States
23150,Gabriella Allen,Female,2021-12-06,Mill Valley,United States
23151,Michael Brown,Male,2021-06-19,Milwaukie,United States
23152,Michelle Howard,Female,2021-11-06,Salem,United States
23153,Jenna Hill,Female,2021-03-21,Coronado,United States
23154,Connor Phillips,Male,2021-06-14,Walla Walla,United States
23155,Victoria Hall,Female,2021-06-10,Santa Cruz,United States
23156,Samantha Barnes,Female,2021-06-26,Salem,United States
23157,Valerie Gao,Female,2021-08-15,Beaverton,United States
23158,Ana Patterson,Female,2021-06-24,Marysville,United States
23159,Dalton Phillips,Male,2021-09-24,Beverly Hills,United States
23160,Aimee Huang,Female,2021-09-17,Burlingame,United States
23161,Samuel Scott,Male,2021-08-31,Mill Valley,United States
23162,Sarah Flores,Female,2021-09-13,Redwood City,United States
23163,Madison Ross,Female,2021-09-17,Torrance,United States
23164,Kyle Bryant,Male,2019-08-22,Metchosin,Canada
23165,Natalie Mitchell,Female,2021-06-13,Woodland Hills,United States
23166,Cody Ward,Male,2021-06-18,Grossmont,United States
23167,Hailey Jenkins,Female,2021-09-22,Marysville,United States
23168,Mya Hayes,Female,2021-09-02,W. Linn,United States
23169,Corey Andersen,Male,2021-09-22,Bellingham,United States
23170,Aaron Jai,Male,2021-09-03,Burbank,United States
23171,Ethan Griffin,Male,2021-05-07,Coronado,United States
23172,Alexandra Thomas,Female,2019-08-03,Haney,Canada
23173,Nathan Rodriguez,Male,2021-06-01,Marysville,United States
23174,Gloria Gonzales,Female,2021-09-03,Beverly Hills,United States
23175,Melanie Flores,Female,2021-09-05,Redwood City,United States
23176,Jesse Ward,Male,2021-06-29,San Carlos,United States
23177,Savannah Richardson,Female,2021-06-11,Lake Oswego,United States
23178,Dalton Morris,Male,2021-06-21,Port Orchard,United States
23179,Jordan Phillips,Male,2021-05-30,Port Orchard,United States
23180,Olivia Cook,Female,2021-06-29,Marysville,United States
23181,Evan Evans,Male,2021-07-19,Bellingham,United States
23182,Savannah Rivera,Female,2022-01-09,El Cajon,United States
23183,Megan Davis,Female,2021-07-04,Oakland,United States
23184,Hailey Carter,Female,2021-05-28,Mill Valley,United States
23185,Fernando Edwards,Male,2021-09-24,Long Beach,United States
23186,Jordan Young,Male,2021-09-28,Los Angeles,United States
23187,Andy Munoz,Male,2021-09-18,Bremerton,United States
23188,Austin Jai,Male,2021-02-26,Port Orchard,United States
23189,Megan Moore,Female,2021-09-01,Torrance,United States
23190,Nathaniel Ramirez,Male,2021-11-26,Bellflower,United States
23191,Gilbert Raji,Male,2021-07-15,Burien,United States
23192,Emily Garcia,Female,2021-09-05,Palo Alto,United States
23193,Alexis Flores,Female,2021-06-25,Ballard,United States
23194,Shelby Cook,Female,2021-11-05,Daly City,United States
23195,Xavier Mohamed,Male,2021-07-14,Portland,United States
23196,Carlos Roberts,Male,2021-06-06,Vancouver,Canada
23197,Cole Cook,Male,2021-07-30,Los Angeles,United States
23198,Jacqueline Sanders,Female,2021-04-01,Beaverton,United States
23199,Brandon Hayes,Male,2021-07-16,Walla Walla,United States
23200,Grace Rodriguez,Female,2021-06-06,Issaquah,United States
23201,Alyssa Butler,Female,2021-08-13,Lincoln Acres,United States
23202,Terrance Chandra,Male,2021-11-04,Bellingham,United States
23203,Dalton Jenkins,Male,2021-10-24,Renton,United States
23204,Katherine Mitchell,Female,2021-07-27,Spokane,United States
23205,Katherine Sanders,Female,2021-05-09,Burbank,United States
23206,Jackson Lal,Male,2021-08-04,West Covina,United States
23207,Dalton Baker,Male,2021-08-07,West Covina,United States
23208,Janet Watson,Female,2021-08-01,Westminster,Canada
23209,Lucas Lewis,Male,2019-08-10,Royal Oak,Canada
23210,Timothy Gray,Male,2021-10-22,Concord,United States
23211,Rebekah Kovár,Female,2021-10-13,Beaverton,United States
23212,James Jones,Male,2021-11-23,Fremont,United States
23213,Noah Green,Male,2021-10-22,Long Beach,United States
23214,Kaylee James,Female,2021-10-19,Lemon Grove,United States
23215,Juan Richardson,Male,2021-09-23,San Carlos,United States
23216,Kevin Hall,Male,2021-07-28,Woodland Hills,United States
23217,Michelle Morgan,Female,2021-07-03,Palo Alto,United States
23218,Alisha Gao,Female,2021-12-15,Ingolstadt,Germany
23219,Alyssa West,Female,2021-04-24,Bury,United Kingdom
23220,Roy Malhotra,Male,2021-03-26,Lancaster,United Kingdom
23221,Leonard Rai,Male,2021-07-13,Poing,Germany
23222,Kristen Wu,Female,2021-09-29,Metz,France
23223,Angel Howard,Male,2021-02-15,Esher-Molesey,United Kingdom
23224,Jonathan Scott,Male,2021-02-02,Leeds,United Kingdom
23225,Heidi Patel,Female,2021-02-08,Warrington,United Kingdom
23226,Leonard Xie,Male,2021-07-15,Darmstadt,Germany
23227,Anne Alonso,Female,2021-09-30,Chatou,France
23228,Candice Guo,Female,2021-03-31,Berlin,Germany
23229,Deborah Raje,Female,2021-10-08,Bottrop,Germany
23230,Mya Foster,Female,2021-03-27,Watford,United Kingdom
23231,Dylan Moore,Male,2021-10-09,Metz,France
23232,Frank Serrano,Male,2021-04-06,London,United Kingdom
23233,Bradley Sharma,Male,2021-12-26,München,Germany
23234,Brent Lu,Male,2020-12-30,München,Germany
23235,Cedric Pal,Male,2021-02-04,London,United Kingdom
23236,Nichole Kumar,Female,2021-08-28,York,United Kingdom
23237,Caleb Young,Male,2021-02-22,Kassel,Germany
23238,Thomas Lee,Male,2021-07-08,Burbank,United States
23239,Curtis Wu,Male,2021-07-14,Berkeley,United States
23240,Phillip Chapman,Male,2021-09-26,Bremerton,United States
23241,Armando Torres,Male,2021-06-13,Bremerton,United States
23242,Andrew Garcia,Male,2021-07-19,Bremerton,United States
23243,Jasmine Rogers,Female,2022-01-04,Salem,United States
23244,Alexandra Wagner,Female,2021-05-13,Shawnee,Canada
23245,Morgan James,Female,2021-06-22,Vancouver,Canada
23246,Renee Gill,Female,2021-08-16,Ballard,United States
23247,Alexander Garcia,Male,2021-11-11,Beverly Hills,United States
23248,Bailey Peterson,Female,2021-09-18,Renton,United States
23249,Tasha Nara,Female,2021-02-03,Bremerton,United States
23250,Ashley Lee,Female,2021-09-24,Lynnwood,United States
23251,Evan Scott,Male,2021-03-17,Seattle,United States
23252,Alexia Wood,Female,2021-02-17,Oakland,United States
23253,Brooke Bell,Female,2021-07-09,Shawnee,Canada
23254,Jack Gonzalez,Male,2021-02-23,Chula Vista,United States
23255,Xavier Johnson,Male,2021-02-22,Langford,Canada
23256,Mario Chande,Male,2021-09-20,Bellflower,United States
23257,Charles Stewart,Male,2021-07-13,Fremont,United States
23258,Megan Watson,Female,2021-06-22,Torrance,United States
23259,John Taylor,Male,2021-11-10,Port Orchard,United States
23260,Edwin Goel,Male,2021-10-23,Beaverton,United States
23261,Jada Peterson,Female,2021-07-10,Issaquah,United States
23262,Sydney Kelly,Female,2021-10-13,Corvallis,United States
23263,Angel Lopez,Male,2021-08-15,Burien,United States
23264,Warren Hu,Male,2021-07-21,Bellingham,United States
23265,Savannah James,Female,2021-07-04,Everett,United States
23266,Jessica Watson,Female,2021-07-13,Olympia,United States
23267,Juan James,Male,2019-08-24,Cliffside,Canada
23268,Katelyn Morris,Female,2021-07-21,Palo Alto,United States
23269,Taylor Griffin,Female,2021-07-27,El Cajon,United States
23270,Anna Anderson,Female,2021-08-02,Daly City,United States
23271,Alexandra Clark,Female,2021-08-08,Beverly Hills,United States
23272,Tristan Hayes,Male,2021-03-22,Long Beach,United States
